symbol,timestamp,open,high,low,close,spread
GBPUSD,1605659940,1.32547,1.32555,1.32546,1.32554,29
GBPUSD,1605660000,1.32554,1.32554,1.32544,1.32545,26
GBPUSD,1605660060,1.32545,1.32559,1.32537,1.32559,23
GBPUSD,1605660120,1.32558,1.3258,1.32558,1.3258,30
GBPUSD,1605660180,1.32579,1.32595,1.32577,1.32595,29
GBPUSD,1605660240,1.32595,1.32595,1.32587,1.3259,29
GBPUSD,1605660300,1.3259,1.3259400000000001,1.32588,1.3259400000000001,29
GBPUSD,1605660360,1.3259400000000001,1.3259400000000001,1.32577,1.32584,26
GBPUSD,1605660420,1.32585,1.32596,1.32583,1.32584,29
GBPUSD,1605660480,1.32582,1.32585,1.32581,1.32584,30
GBPUSD,1605660540,1.32583,1.32584,1.32582,1.32584,31
GBPUSD,1605660600,1.32585,1.32586,1.3256999999999999,1.32572,28
GBPUSD,1605660660,1.32572,1.32572,1.32561,1.32561,26
GBPUSD,1605660720,1.32561,1.32562,1.3255,1.32555,30
GBPUSD,1605660780,1.32554,1.3259,1.32554,1.32562,23
GBPUSD,1605660840,1.32562,1.32564,1.32559,1.32559,28
GBPUSD,1605660900,1.32559,1.32572,1.32558,1.3256299999999999,27
GBPUSD,1605660960,1.3256299999999999,1.32566,1.32555,1.32555,24
GBPUSD,1605661020,1.32555,1.32555,1.32551,1.32551,28
GBPUSD,1605661080,1.32551,1.32553,1.32547,1.32551,29
GBPUSD,1605661140,1.32551,1.32555,1.3255,1.32551,30
GBPUSD,1605661200,1.32551,1.32576,1.32549,1.32572,23
GBPUSD,1605661260,1.32572,1.32579,1.3256000000000001,1.32579,26
GBPUSD,1605661320,1.3258,1.3259,1.3256999999999999,1.32571,27
GBPUSD,1605661380,1.32571,1.32583,1.32569,1.32581,26
GBPUSD,1605661440,1.32581,1.32599,1.32578,1.32595,26
GBPUSD,1605661500,1.32595,1.32595,1.32577,1.32583,25
GBPUSD,1605661560,1.32583,1.32583,1.3256299999999999,1.32569,27
GBPUSD,1605661620,1.32569,1.32572,1.32565,1.32572,25
GBPUSD,1605661680,1.32572,1.32582,1.32561,1.32562,23
GBPUSD,1605661740,1.32562,1.3256299999999999,1.32545,1.3256000000000001,25
GBPUSD,1605661800,1.32561,1.32561,1.3254000000000001,1.32546,24
GBPUSD,1605661860,1.32545,1.3256000000000001,1.32545,1.32555,26
GBPUSD,1605661920,1.32556,1.32572,1.32556,1.32566,26
GBPUSD,1605661980,1.32566,1.32566,1.3255,1.32556,27
GBPUSD,1605662040,1.32556,1.32561,1.32537,1.32539,26
GBPUSD,1605662100,1.32539,1.32542,1.32532,1.32538,25
GBPUSD,1605662160,1.32538,1.32542,1.32527,1.32542,24
GBPUSD,1605662220,1.32542,1.32549,1.32529,1.32529,24
GBPUSD,1605662280,1.32529,1.32537,1.32523,1.32534,25
GBPUSD,1605662340,1.32534,1.32537,1.32528,1.3253,26
GBPUSD,1605662400,1.3253,1.3253300000000001,1.32523,1.3253,26
GBPUSD,1605662460,1.3253,1.3254299999999999,1.32527,1.32542,26
GBPUSD,1605662520,1.32542,1.32542,1.32531,1.32532,24
GBPUSD,1605662580,1.32532,1.32552,1.32529,1.32546,26
GBPUSD,1605662640,1.32545,1.32548,1.32539,1.32545,27
GBPUSD,1605662700,1.32546,1.32548,1.32538,1.3254000000000001,27
GBPUSD,1605662760,1.32539,1.32539,1.32501,1.32508,24
GBPUSD,1605662820,1.32508,1.3251,1.325,1.32505,27
GBPUSD,1605662880,1.32505,1.32512,1.32504,1.32511,28
GBPUSD,1605662940,1.32512,1.32518,1.3250899999999999,1.32515,27
GBPUSD,1605663000,1.32515,1.32515,1.32501,1.32511,24
GBPUSD,1605663060,1.32513,1.32518,1.32505,1.32518,23
GBPUSD,1605663120,1.32518,1.32523,1.32513,1.32521,25
GBPUSD,1605663180,1.32521,1.32529,1.32517,1.32521,26
GBPUSD,1605663240,1.3252,1.32532,1.32514,1.32532,25
GBPUSD,1605663300,1.3253,1.32539,1.32525,1.3253,26
GBPUSD,1605663360,1.3253,1.32531,1.32515,1.3252,26
GBPUSD,1605663420,1.3252,1.32522,1.3250899999999999,1.32511,24
GBPUSD,1605663480,1.3251,1.3252,1.3250899999999999,1.32517,24
GBPUSD,1605663540,1.32517,1.32517,1.3250899999999999,1.32516,24
GBPUSD,1605663600,1.32517,1.32521,1.3250600000000001,1.32516,24
GBPUSD,1605663660,1.32516,1.32517,1.32507,1.32508,22
GBPUSD,1605663720,1.32508,1.32512,1.3250199999999999,1.32512,23
GBPUSD,1605663780,1.32512,1.32513,1.32487,1.3249,23
GBPUSD,1605663840,1.32492,1.32493,1.32467,1.32488,25
GBPUSD,1605663900,1.32488,1.32507,1.3248199999999999,1.32496,22
GBPUSD,1605663960,1.32496,1.3250199999999999,1.32494,1.32497,26
GBPUSD,1605664020,1.32497,1.32497,1.32471,1.3247900000000001,23
GBPUSD,1605664080,1.3247900000000001,1.32481,1.32462,1.32462,25
GBPUSD,1605664140,1.32465,1.32465,1.32449,1.32457,26
GBPUSD,1605664200,1.32458,1.32466,1.32455,1.3246,24
GBPUSD,1605664260,1.3246,1.32478,1.3246,1.3247200000000001,26
GBPUSD,1605664320,1.3247200000000001,1.32488,1.32469,1.32473,25
GBPUSD,1605664380,1.32473,1.3248199999999999,1.32473,1.32477,24
GBPUSD,1605664440,1.32476,1.3247900000000001,1.3247,1.32477,23
GBPUSD,1605664500,1.32476,1.3248199999999999,1.32468,1.32471,23
GBPUSD,1605664560,1.3247,1.3247499999999999,1.3246,1.32469,25
GBPUSD,1605664620,1.32469,1.32474,1.32464,1.32468,27
GBPUSD,1605664680,1.32468,1.32485,1.32467,1.32477,26
GBPUSD,1605664740,1.32477,1.32481,1.32471,1.32476,22
GBPUSD,1605664800,1.32476,1.3247900000000001,1.32462,1.3247200000000001,22
GBPUSD,1605664860,1.3247200000000001,1.32474,1.32467,1.32467,23
GBPUSD,1605664920,1.32467,1.3247,1.32463,1.32467,26
GBPUSD,1605664980,1.32467,1.32467,1.3245,1.32462,23
GBPUSD,1605665040,1.32461,1.32462,1.32449,1.32459,24
GBPUSD,1605665100,1.32459,1.3247,1.32454,1.32465,22
GBPUSD,1605665160,1.32467,1.32469,1.32459,1.32461,22
GBPUSD,1605665220,1.32461,1.3247,1.32454,1.32455,22
GBPUSD,1605665280,1.32452,1.32454,1.3243800000000001,1.3243800000000001,23
GBPUSD,1605665340,1.3243800000000001,1.32443,1.32429,1.32435,23
GBPUSD,1605665400,1.32435,1.3245,1.3243,1.3245,25
GBPUSD,1605665460,1.3245,1.32458,1.32446,1.32456,24
GBPUSD,1605665520,1.32457,1.32457,1.32449,1.32454,28
GBPUSD,1605665580,1.32454,1.32455,1.32444,1.3244500000000001,26
GBPUSD,1605665640,1.32446,1.32466,1.32446,1.32455,23
GBPUSD,1605665700,1.32456,1.32504,1.32455,1.32488,24
GBPUSD,1605665760,1.32489,1.32498,1.32488,1.32491,27
GBPUSD,1605665820,1.32491,1.32497,1.32474,1.3247900000000001,24
GBPUSD,1605665880,1.3247900000000001,1.32487,1.3247200000000001,1.32486,28
GBPUSD,1605665940,1.32486,1.32493,1.32484,1.32485,27
GBPUSD,1605666000,1.32485,1.32497,1.32478,1.32491,24
GBPUSD,1605666060,1.32495,1.32517,1.32489,1.32511,23
GBPUSD,1605666120,1.32511,1.32511,1.32471,1.32489,25
GBPUSD,1605666180,1.3249,1.32497,1.3247,1.3248199999999999,24
GBPUSD,1605666240,1.3248199999999999,1.32497,1.32477,1.32485,27
GBPUSD,1605666300,1.32484,1.32488,1.32477,1.32483,27
GBPUSD,1605666360,1.32484,1.32498,1.3248199999999999,1.32491,27
GBPUSD,1605666420,1.32491,1.32511,1.3249,1.3249,24
GBPUSD,1605666480,1.32491,1.32514,1.3249,1.3250899999999999,24
GBPUSD,1605666540,1.3250899999999999,1.32518,1.32505,1.3251,25
GBPUSD,1605666600,1.32512,1.32512,1.32497,1.32498,25
GBPUSD,1605666660,1.32498,1.3250199999999999,1.32493,1.32493,26
GBPUSD,1605666720,1.32493,1.3250199999999999,1.3249,1.3249,27
GBPUSD,1605666780,1.3249,1.32493,1.32476,1.32486,26
GBPUSD,1605666840,1.32486,1.32488,1.32478,1.32486,27
GBPUSD,1605666900,1.32486,1.32489,1.32477,1.32481,26
GBPUSD,1605666960,1.32481,1.32486,1.32453,1.32455,25
GBPUSD,1605667020,1.32457,1.32458,1.32449,1.32449,27
GBPUSD,1605667080,1.3244799999999999,1.32463,1.3244799999999999,1.32455,24
GBPUSD,1605667140,1.32455,1.32467,1.32449,1.32449,24
GBPUSD,1605667200,1.3244799999999999,1.3246,1.32443,1.3245,25
GBPUSD,1605667260,1.3245,1.3246,1.3245,1.3245,27
GBPUSD,1605667320,1.3245,1.32456,1.32444,1.3244500000000001,26
GBPUSD,1605667380,1.32444,1.3245,1.32432,1.32437,25
GBPUSD,1605667440,1.32437,1.32437,1.32428,1.32429,26
GBPUSD,1605667500,1.32429,1.32456,1.32428,1.32443,23
GBPUSD,1605667560,1.32442,1.32446,1.32434,1.3244,26
GBPUSD,1605667620,1.3244,1.32451,1.32429,1.32429,25
GBPUSD,1605667680,1.32432,1.32443,1.32423,1.3244,26
GBPUSD,1605667740,1.3244,1.32447,1.3243800000000001,1.32444,28
GBPUSD,1605667800,1.32444,1.32467,1.32444,1.32454,23
GBPUSD,1605667860,1.32454,1.32457,1.32449,1.32454,24
GBPUSD,1605667920,1.32453,1.32462,1.32452,1.32458,24
GBPUSD,1605667980,1.32459,1.32468,1.3244500000000001,1.32451,25
GBPUSD,1605668040,1.32451,1.32453,1.3244799999999999,1.32449,27
GBPUSD,1605668100,1.32449,1.32461,1.3244500000000001,1.32461,28
GBPUSD,1605668160,1.32461,1.32461,1.32455,1.32459,27
GBPUSD,1605668220,1.32459,1.32463,1.32451,1.32455,26
GBPUSD,1605668280,1.32455,1.32462,1.32454,1.32454,25
GBPUSD,1605668340,1.32454,1.32463,1.32451,1.32459,27
GBPUSD,1605668400,1.3246,1.32481,1.32451,1.3247900000000001,22
GBPUSD,1605668460,1.32478,1.32493,1.3247499999999999,1.32489,25
GBPUSD,1605668520,1.32489,1.3250199999999999,1.3248,1.3249900000000001,25
GBPUSD,1605668580,1.3249900000000001,1.32507,1.32496,1.32505,26
GBPUSD,1605668640,1.32505,1.3251,1.32495,1.32507,22
GBPUSD,1605668700,1.32507,1.32508,1.32503,1.32503,24
GBPUSD,1605668760,1.3250199999999999,1.32505,1.32494,1.32496,27
GBPUSD,1605668820,1.32496,1.3250199999999999,1.32492,1.32493,27
GBPUSD,1605668880,1.32493,1.32493,1.3248199999999999,1.3249,25
GBPUSD,1605668940,1.32491,1.32501,1.32488,1.32496,25
GBPUSD,1605669000,1.32497,1.32503,1.32496,1.32497,27
GBPUSD,1605669060,1.32497,1.325,1.32489,1.32495,26
GBPUSD,1605669120,1.32495,1.3251,1.32493,1.3250199999999999,25
GBPUSD,1605669180,1.3250199999999999,1.3250199999999999,1.3248199999999999,1.3248199999999999,24
GBPUSD,1605669240,1.32483,1.3250600000000001,1.3248199999999999,1.32504,25
GBPUSD,1605669300,1.32503,1.32517,1.32495,1.32517,24
GBPUSD,1605669360,1.32517,1.32517,1.32513,1.32513,27
GBPUSD,1605669420,1.32513,1.32513,1.3249,1.3251,25
GBPUSD,1605669480,1.3251,1.32535,1.3251,1.32521,22
GBPUSD,1605669540,1.32521,1.32521,1.32505,1.32507,24
GBPUSD,1605669600,1.32507,1.32512,1.32492,1.32494,25
GBPUSD,1605669660,1.32495,1.32508,1.32492,1.32493,23
GBPUSD,1605669720,1.32493,1.32497,1.32484,1.32485,26
GBPUSD,1605669780,1.32485,1.32503,1.32485,1.32503,24
GBPUSD,1605669840,1.3250199999999999,1.3250199999999999,1.32491,1.32492,28
GBPUSD,1605669900,1.32493,1.32493,1.32488,1.32488,28
GBPUSD,1605669960,1.32488,1.32498,1.32488,1.32497,28
GBPUSD,1605670020,1.32497,1.32497,1.32487,1.32488,28
GBPUSD,1605670080,1.32489,1.32501,1.32484,1.32496,23
GBPUSD,1605670140,1.32496,1.32497,1.32492,1.32496,26
GBPUSD,1605670200,1.32496,1.32515,1.32492,1.32515,23
GBPUSD,1605670260,1.32515,1.32525,1.32507,1.32508,24
GBPUSD,1605670320,1.3250899999999999,1.32522,1.3250899999999999,1.32522,26
GBPUSD,1605670380,1.32521,1.32521,1.32512,1.32518,23
GBPUSD,1605670440,1.32518,1.32526,1.32514,1.32521,26
GBPUSD,1605670500,1.3252,1.32521,1.32512,1.32517,26
GBPUSD,1605670560,1.32516,1.32535,1.32512,1.3253,22
GBPUSD,1605670620,1.3253,1.32537,1.32527,1.32534,26
GBPUSD,1605670680,1.32534,1.32534,1.3252,1.32521,25
GBPUSD,1605670740,1.32521,1.32521,1.32501,1.32511,26
GBPUSD,1605670800,1.32512,1.32525,1.32512,1.32518,24
GBPUSD,1605670860,1.32518,1.3252,1.32515,1.32517,27
GBPUSD,1605670920,1.32517,1.32521,1.3251,1.32515,26
GBPUSD,1605670980,1.32515,1.32516,1.3250199999999999,1.3250600000000001,25
GBPUSD,1605671040,1.3250600000000001,1.32512,1.32504,1.3250600000000001,27
GBPUSD,1605671100,1.3250600000000001,1.32507,1.32501,1.32505,28
GBPUSD,1605671160,1.32505,1.32507,1.32504,1.32505,29
GBPUSD,1605671220,1.3250600000000001,1.3250899999999999,1.32498,1.32503,26
GBPUSD,1605671280,1.32504,1.3251,1.32498,1.32498,29
GBPUSD,1605671340,1.32498,1.32507,1.32498,1.32505,27
GBPUSD,1605671400,1.32505,1.32505,1.325,1.32501,29
GBPUSD,1605671460,1.32501,1.3250600000000001,1.325,1.32501,27
GBPUSD,1605671520,1.325,1.32507,1.32498,1.32507,27
GBPUSD,1605671580,1.3250600000000001,1.32507,1.3250199999999999,1.32503,29
GBPUSD,1605671640,1.32503,1.32505,1.3250199999999999,1.32503,28
GBPUSD,1605671700,1.32503,1.32503,1.3250199999999999,1.3250199999999999,29
GBPUSD,1605671760,1.3250199999999999,1.32513,1.3250199999999999,1.32513,29
GBPUSD,1605671820,1.32513,1.32513,1.3251,1.32512,28
GBPUSD,1605671880,1.32512,1.32529,1.32505,1.32505,25
GBPUSD,1605671940,1.32505,1.32513,1.32494,1.32496,24
GBPUSD,1605672000,1.32496,1.32496,1.3249,1.32495,26
GBPUSD,1605672060,1.32495,1.32495,1.32481,1.32481,24
GBPUSD,1605672120,1.32481,1.32481,1.32465,1.32481,22
GBPUSD,1605672180,1.32481,1.32492,1.32481,1.32483,27
GBPUSD,1605672240,1.32484,1.32496,1.32483,1.3249,26
GBPUSD,1605672300,1.3249,1.3249,1.32486,1.32487,29
GBPUSD,1605672360,1.32486,1.3249,1.32471,1.32471,27
GBPUSD,1605672420,1.3247,1.32478,1.32465,1.32469,27
GBPUSD,1605672480,1.32469,1.32473,1.32469,1.3247200000000001,28
GBPUSD,1605672540,1.3247200000000001,1.3247200000000001,1.3246,1.32464,26
GBPUSD,1605672600,1.32464,1.3248199999999999,1.32461,1.3248199999999999,26
GBPUSD,1605672660,1.3248199999999999,1.325,1.3248199999999999,1.32496,22
GBPUSD,1605672720,1.32498,1.3250600000000001,1.32495,1.32501,25
GBPUSD,1605672780,1.325,1.32505,1.32494,1.32496,26
GBPUSD,1605672840,1.32495,1.32504,1.32492,1.32495,27
GBPUSD,1605672900,1.32495,1.32498,1.32492,1.32497,27
GBPUSD,1605672960,1.32497,1.32505,1.32491,1.32493,26
GBPUSD,1605673020,1.32494,1.32503,1.32486,1.32503,23
GBPUSD,1605673080,1.32504,1.32515,1.32501,1.3250199999999999,23
GBPUSD,1605673140,1.32501,1.32505,1.32497,1.325,26
GBPUSD,1605673200,1.32501,1.32505,1.3249900000000001,1.325,28
GBPUSD,1605673260,1.32501,1.32508,1.3249900000000001,1.32507,27
GBPUSD,1605673320,1.3250600000000001,1.32508,1.32501,1.32505,27
GBPUSD,1605673380,1.32505,1.3252,1.32505,1.32517,26
GBPUSD,1605673440,1.32517,1.32521,1.32511,1.32511,25
GBPUSD,1605673500,1.32511,1.32518,1.32508,1.32511,25
GBPUSD,1605673560,1.32511,1.32516,1.32504,1.32507,27
GBPUSD,1605673620,1.32507,1.32514,1.32504,1.32505,28
GBPUSD,1605673680,1.32505,1.32517,1.32504,1.32504,25
GBPUSD,1605673740,1.32504,1.32504,1.32495,1.32496,26
GBPUSD,1605673800,1.32497,1.32511,1.32494,1.3250199999999999,25
GBPUSD,1605673860,1.3250199999999999,1.32514,1.32501,1.32514,27
GBPUSD,1605673920,1.32514,1.3252,1.325,1.32505,27
GBPUSD,1605673980,1.32503,1.32513,1.3249900000000001,1.3251,25
GBPUSD,1605674040,1.3251,1.32517,1.32505,1.3250600000000001,25
GBPUSD,1605674100,1.32505,1.32507,1.32501,1.32503,25
GBPUSD,1605674160,1.32503,1.3251,1.32503,1.32508,27
GBPUSD,1605674220,1.32508,1.32513,1.3249900000000001,1.3250199999999999,26
GBPUSD,1605674280,1.32505,1.32515,1.32504,1.32504,26
GBPUSD,1605674340,1.32504,1.3251,1.32503,1.3250600000000001,28
GBPUSD,1605674400,1.3250600000000001,1.32521,1.3250600000000001,1.32512,28
GBPUSD,1605674460,1.32512,1.3252,1.32511,1.32516,27
GBPUSD,1605674520,1.32515,1.32531,1.32515,1.32531,27
GBPUSD,1605674580,1.32531,1.32534,1.3252,1.3252,27
GBPUSD,1605674640,1.3252,1.32526,1.3252,1.32524,28
GBPUSD,1605674700,1.32523,1.32531,1.3252,1.32521,26
GBPUSD,1605674760,1.32521,1.32531,1.32521,1.32523,27
GBPUSD,1605674820,1.32523,1.32529,1.32518,1.32522,26
GBPUSD,1605674880,1.32522,1.32523,1.32517,1.32519,28
GBPUSD,1605674940,1.32519,1.3252,1.32512,1.32512,26
GBPUSD,1605675000,1.32513,1.32517,1.32508,1.32514,25
GBPUSD,1605675060,1.32514,1.32516,1.32508,1.32508,27
GBPUSD,1605675120,1.32508,1.32515,1.32508,1.3251,25
GBPUSD,1605675180,1.32511,1.32523,1.3251,1.32522,26
GBPUSD,1605675240,1.32521,1.32531,1.32521,1.3253,26
GBPUSD,1605675300,1.3253,1.3253300000000001,1.32518,1.3252,27
GBPUSD,1605675360,1.32519,1.32527,1.32515,1.32526,24
GBPUSD,1605675420,1.32526,1.32534,1.32524,1.32526,24
GBPUSD,1605675480,1.32526,1.32527,1.32519,1.32525,23
GBPUSD,1605675540,1.32525,1.32531,1.32522,1.3253,24
GBPUSD,1605675600,1.3253,1.3253,1.32514,1.32522,25
GBPUSD,1605675660,1.32521,1.32522,1.32519,1.32519,27
GBPUSD,1605675720,1.32519,1.32523,1.32519,1.3252,27
GBPUSD,1605675780,1.3252,1.32522,1.32519,1.32521,28
GBPUSD,1605675840,1.32521,1.32527,1.32512,1.32513,25
GBPUSD,1605675900,1.32513,1.32525,1.32512,1.32522,24
GBPUSD,1605675960,1.32522,1.32531,1.32514,1.32517,22
GBPUSD,1605676020,1.32517,1.32522,1.32511,1.3252,25
GBPUSD,1605676080,1.3252,1.32525,1.32519,1.32524,26
GBPUSD,1605676140,1.32524,1.32548,1.32521,1.3254000000000001,23
GBPUSD,1605676200,1.3254000000000001,1.32547,1.32538,1.32547,27
GBPUSD,1605676260,1.32548,1.32548,1.3254000000000001,1.3254000000000001,27
GBPUSD,1605676320,1.3254000000000001,1.32548,1.3254000000000001,1.32545,26
GBPUSD,1605676380,1.32547,1.32547,1.32539,1.32544,26
GBPUSD,1605676440,1.32544,1.32553,1.32539,1.32552,26
GBPUSD,1605676500,1.32552,1.32561,1.3255,1.32555,26
GBPUSD,1605676560,1.32555,1.32564,1.32555,1.32562,27
GBPUSD,1605676620,1.32561,1.32562,1.3255,1.3256000000000001,26
GBPUSD,1605676680,1.32561,1.32562,1.3255,1.32555,25
GBPUSD,1605676740,1.32555,1.32557,1.3255,1.32555,25
GBPUSD,1605676800,1.32555,1.32555,1.32549,1.32553,27
GBPUSD,1605676860,1.32553,1.32559,1.32551,1.32559,24
GBPUSD,1605676920,1.32559,1.32565,1.32551,1.3256299999999999,24
GBPUSD,1605676980,1.3256299999999999,1.3256299999999999,1.32552,1.32559,27
GBPUSD,1605677040,1.32559,1.32566,1.32558,1.32562,24
GBPUSD,1605677100,1.32562,1.32577,1.32555,1.32577,22
GBPUSD,1605677160,1.32577,1.32578,1.32574,1.32574,25
GBPUSD,1605677220,1.32574,1.32578,1.32573,1.32578,27
GBPUSD,1605677280,1.32578,1.32586,1.32576,1.32584,24
GBPUSD,1605677340,1.32583,1.32584,1.32552,1.32571,23
GBPUSD,1605677400,1.32571,1.32572,1.32561,1.32566,27
GBPUSD,1605677460,1.32566,1.32568,1.32561,1.3256299999999999,27
GBPUSD,1605677520,1.3256299999999999,1.32573,1.3256299999999999,1.32568,27
GBPUSD,1605677580,1.32568,1.32576,1.32568,1.32572,24
GBPUSD,1605677640,1.32572,1.32574,1.3256299999999999,1.32566,27
GBPUSD,1605677700,1.3256299999999999,1.32569,1.3256000000000001,1.32562,26
GBPUSD,1605677760,1.32562,1.32565,1.3256000000000001,1.32564,24
GBPUSD,1605677820,1.32564,1.32565,1.3256000000000001,1.32565,26
GBPUSD,1605677880,1.32565,1.32574,1.3256000000000001,1.32574,27
GBPUSD,1605677940,1.32574,1.32574,1.32568,1.32568,25
GBPUSD,1605678000,1.3256700000000001,1.32578,1.3256700000000001,1.32577,25
GBPUSD,1605678060,1.32577,1.3259400000000001,1.32577,1.3259400000000001,24
GBPUSD,1605678120,1.3259400000000001,1.32599,1.32585,1.3259400000000001,24
GBPUSD,1605678180,1.32593,1.3259699999999999,1.32589,1.32596,27
GBPUSD,1605678240,1.3259699999999999,1.326,1.32592,1.32593,25
GBPUSD,1605678300,1.32593,1.3259699999999999,1.32589,1.32592,24
GBPUSD,1605678360,1.32592,1.3259699999999999,1.32587,1.3259,25
GBPUSD,1605678420,1.3259,1.3260100000000001,1.32589,1.326,28
GBPUSD,1605678480,1.326,1.3260100000000001,1.32588,1.3260100000000001,25
GBPUSD,1605678540,1.3260100000000001,1.32609,1.32599,1.32602,25
GBPUSD,1605678600,1.32602,1.32607,1.32598,1.326,24
GBPUSD,1605678660,1.326,1.3260399999999999,1.3259400000000001,1.32599,26
GBPUSD,1605678720,1.32599,1.32609,1.32599,1.32605,26
GBPUSD,1605678780,1.32602,1.32606,1.32595,1.3259699999999999,27
GBPUSD,1605678840,1.3259699999999999,1.32603,1.32591,1.32603,27
GBPUSD,1605678900,1.32603,1.32606,1.32588,1.3259,27
GBPUSD,1605678960,1.32592,1.32602,1.32592,1.32599,26
GBPUSD,1605679020,1.326,1.3260100000000001,1.32593,1.32593,26
GBPUSD,1605679080,1.32593,1.32595,1.32586,1.32591,27
GBPUSD,1605679140,1.3259,1.32599,1.32587,1.32598,26
GBPUSD,1605679200,1.32598,1.3260100000000001,1.32591,1.3259699999999999,25
GBPUSD,1605679260,1.3259699999999999,1.3259699999999999,1.32581,1.32581,26
GBPUSD,1605679320,1.32581,1.32588,1.32581,1.32586,27
GBPUSD,1605679380,1.32587,1.32592,1.3256999999999999,1.3256999999999999,26
GBPUSD,1605679440,1.3256999999999999,1.32579,1.3256999999999999,1.32578,24
GBPUSD,1605679500,1.32578,1.32579,1.32569,1.32578,25
GBPUSD,1605679560,1.32578,1.32583,1.32576,1.32582,26
GBPUSD,1605679620,1.32581,1.3259400000000001,1.32581,1.32589,26
GBPUSD,1605679680,1.32589,1.32598,1.32588,1.32592,24
GBPUSD,1605679740,1.3259400000000001,1.3260100000000001,1.32588,1.3259,27
GBPUSD,1605679800,1.32588,1.32599,1.32583,1.32593,26
GBPUSD,1605679860,1.32593,1.32606,1.32593,1.32605,26
GBPUSD,1605679920,1.3260399999999999,1.32614,1.3260100000000001,1.32613,26
GBPUSD,1605679980,1.32613,1.32637,1.32613,1.32634,25
GBPUSD,1605680040,1.32634,1.32651,1.3263099999999999,1.32645,25
GBPUSD,1605680100,1.32645,1.32653,1.32638,1.32642,26
GBPUSD,1605680160,1.32642,1.32663,1.32636,1.32659,24
GBPUSD,1605680220,1.3266,1.3266200000000001,1.32651,1.32654,26
GBPUSD,1605680280,1.3265500000000001,1.32659,1.32652,1.32659,27
GBPUSD,1605680340,1.32659,1.32663,1.32652,1.32661,25
GBPUSD,1605680400,1.32661,1.32663,1.32651,1.32652,24
GBPUSD,1605680460,1.32652,1.3266200000000001,1.32642,1.32647,26
GBPUSD,1605680520,1.32647,1.32647,1.32632,1.32633,26
GBPUSD,1605680580,1.32633,1.32633,1.32625,1.3262800000000001,25
GBPUSD,1605680640,1.32626,1.32636,1.32606,1.32606,24
GBPUSD,1605680700,1.32605,1.32614,1.3260100000000001,1.32613,24
GBPUSD,1605680760,1.32613,1.32619,1.3260399999999999,1.32612,24
GBPUSD,1605680820,1.32611,1.3263,1.3261,1.32622,24
