symbol,timestamp,open,high,low,close,spread
EURUSD,1605657600,1.18617,1.18651,1.18495,1.1858,18
EURUSD,1605672000,1.1858,1.18776,1.18565,1.18759,18
EURUSD,1605686400,1.18758,1.1890100000000001,1.18713,1.18761,18
EURUSD,1605700800,1.18761,1.1877900000000001,1.18505,1.18648,18
EURUSD,1605715200,1.18648,1.18759,1.18616,1.18643,18
EURUSD,1605729600,1.18643,1.18669,1.18482,1.1850100000000001,18
EURUSD,1605744000,1.18502,1.18525,1.18309,1.18447,18
