symbol,timestamp,open,high,low,close,spread
GBPUSD,1605668400,1.3246,1.3251,1.32451,1.32507,22
GBPUSD,1605668700,1.32507,1.32508,1.3248199999999999,1.32496,24
GBPUSD,1605669000,1.32497,1.3251,1.3248199999999999,1.32504,24
GBPUSD,1605669300,1.32503,1.32535,1.3249,1.32507,22
GBPUSD,1605669600,1.32507,1.32512,1.32484,1.32492,23
GBPUSD,1605669900,1.32493,1.32501,1.32484,1.32496,23
GBPUSD,1605670200,1.32496,1.32526,1.32492,1.32521,23
GBPUSD,1605670500,1.3252,1.32537,1.32501,1.32511,22
GBPUSD,1605670800,1.32512,1.32525,1.3250199999999999,1.3250600000000001,24
GBPUSD,1605671100,1.3250600000000001,1.3251,1.32498,1.32505,26
GBPUSD,1605671400,1.32505,1.32507,1.32498,1.32503,27
GBPUSD,1605671700,1.32503,1.32529,1.32494,1.32496,24
GBPUSD,1605672000,1.32496,1.32496,1.32465,1.3249,22
GBPUSD,1605672300,1.3249,1.3249,1.3246,1.32464,26
GBPUSD,1605672600,1.32464,1.3250600000000001,1.32461,1.32495,22
GBPUSD,1605672900,1.32495,1.32515,1.32486,1.325,23
GBPUSD,1605673200,1.32501,1.32521,1.3249900000000001,1.32511,25
GBPUSD,1605673500,1.32511,1.32518,1.32495,1.32496,25
GBPUSD,1605673800,1.32497,1.3252,1.32494,1.3250600000000001,25
GBPUSD,1605674100,1.32505,1.32515,1.3249900000000001,1.3250600000000001,25
GBPUSD,1605674400,1.3250600000000001,1.32534,1.3250600000000001,1.32524,27
GBPUSD,1605674700,1.32523,1.32531,1.32512,1.32512,26
GBPUSD,1605675000,1.32513,1.32531,1.32508,1.3253,25
GBPUSD,1605675300,1.3253,1.32534,1.32515,1.3253,23
GBPUSD,1605675600,1.3253,1.3253,1.32512,1.32513,25
GBPUSD,1605675900,1.32513,1.32548,1.32511,1.3254000000000001,22
GBPUSD,1605676200,1.3254000000000001,1.32553,1.32538,1.32552,26
GBPUSD,1605676500,1.32552,1.32564,1.3255,1.32555,25
GBPUSD,1605676800,1.32555,1.32566,1.32549,1.32562,24
GBPUSD,1605677100,1.32562,1.32586,1.32552,1.32571,22
GBPUSD,1605677400,1.32571,1.32576,1.32561,1.32566,24
GBPUSD,1605677700,1.3256299999999999,1.32574,1.3256000000000001,1.32568,24
GBPUSD,1605678000,1.3256700000000001,1.326,1.3256700000000001,1.32593,24
GBPUSD,1605678300,1.32593,1.32609,1.32587,1.32602,24
GBPUSD,1605678600,1.32602,1.32609,1.32591,1.32603,24
GBPUSD,1605678900,1.32603,1.32606,1.32586,1.32598,26
GBPUSD,1605679200,1.32598,1.3260100000000001,1.3256999999999999,1.32578,24
GBPUSD,1605679500,1.32578,1.3260100000000001,1.32569,1.3259,24
GBPUSD,1605679800,1.32588,1.32651,1.32583,1.32645,25
GBPUSD,1605680100,1.32645,1.32663,1.32636,1.32661,24
GBPUSD,1605680400,1.32661,1.32663,1.32606,1.32606,24
GBPUSD,1605680700,1.32605,1.3263,1.3260100000000001,1.32619,23
GBPUSD,1605681000,1.32615,1.32635,1.3261,1.32632,22
GBPUSD,1605681300,1.32632,1.3265500000000001,1.32632,1.32638,25
GBPUSD,1605681600,1.32638,1.32645,1.3261,1.32618,22
GBPUSD,1605681900,1.32617,1.32627,1.3261,1.32613,24
GBPUSD,1605682200,1.32613,1.32676,1.32609,1.32676,22
GBPUSD,1605682500,1.32676,1.32693,1.32636,1.32656,24
GBPUSD,1605682800,1.3265500000000001,1.3266,1.3262399999999999,1.32632,23
GBPUSD,1605683100,1.32632,1.32645,1.32618,1.32636,24
GBPUSD,1605683400,1.32636,1.32648,1.32621,1.32633,24
GBPUSD,1605683700,1.32633,1.32659,1.32626,1.32642,23
GBPUSD,1605684000,1.32642,1.32649,1.3262399999999999,1.3263,22
GBPUSD,1605684300,1.32629,1.3263099999999999,1.32568,1.32576,24
GBPUSD,1605684600,1.32576,1.3259400000000001,1.32565,1.32572,25
GBPUSD,1605684900,1.32572,1.32588,1.32562,1.32566,25
GBPUSD,1605685200,1.32566,1.32579,1.32552,1.32572,22
GBPUSD,1605685500,1.32573,1.32592,1.32552,1.32561,22
GBPUSD,1605685800,1.32562,1.32602,1.32561,1.32562,22
GBPUSD,1605686100,1.3256299999999999,1.32638,1.3256299999999999,1.3259699999999999,24
GBPUSD,1605686400,1.32613,1.32659,1.3260100000000001,1.32633,22
GBPUSD,1605686700,1.32633,1.32691,1.32626,1.3265799999999999,22
GBPUSD,1605687000,1.32659,1.32673,1.3262399999999999,1.32637,23
GBPUSD,1605687300,1.32637,1.32731,1.32632,1.32722,22
GBPUSD,1605687600,1.32722,1.32791,1.32715,1.32748,22
GBPUSD,1605687900,1.3274599999999999,1.3278400000000001,1.32744,1.32763,22
GBPUSD,1605688200,1.32763,1.32775,1.32717,1.32733,22
GBPUSD,1605688500,1.32734,1.32792,1.32734,1.32759,23
GBPUSD,1605688800,1.32758,1.32763,1.32722,1.32743,22
GBPUSD,1605689100,1.32743,1.32754,1.3271,1.32754,23
GBPUSD,1605689400,1.32754,1.32788,1.32744,1.32757,22
GBPUSD,1605689700,1.32757,1.32789,1.3275000000000001,1.32752,22
GBPUSD,1605690000,1.3275299999999999,1.32793,1.32717,1.32764,22
GBPUSD,1605690300,1.32763,1.32844,1.32735,1.3283,22
GBPUSD,1605690600,1.32829,1.32855,1.32779,1.32843,22
GBPUSD,1605690900,1.32842,1.32863,1.3281100000000001,1.32832,22
GBPUSD,1605691200,1.32831,1.32891,1.3282,1.32881,22
GBPUSD,1605691500,1.32881,1.3290600000000001,1.32862,1.32884,23
GBPUSD,1605691800,1.32887,1.32897,1.32793,1.32793,22
GBPUSD,1605692100,1.32795,1.3281,1.32751,1.3279,22
GBPUSD,1605692400,1.3279,1.32859,1.32788,1.32837,23
GBPUSD,1605692700,1.32837,1.32854,1.3280699999999999,1.32824,22
GBPUSD,1605693000,1.32826,1.32862,1.32796,1.32836,23
GBPUSD,1605693300,1.32835,1.32842,1.32801,1.32805,22
GBPUSD,1605693600,1.32805,1.32839,1.32781,1.32826,22
GBPUSD,1605693900,1.32826,1.32917,1.32812,1.32883,22
GBPUSD,1605694200,1.32884,1.3293,1.3288,1.32901,22
GBPUSD,1605694500,1.32901,1.32932,1.329,1.3290199999999999,22
GBPUSD,1605694800,1.3290199999999999,1.3293300000000001,1.3285,1.32924,22
GBPUSD,1605695100,1.32922,1.32927,1.3287,1.32885,22
GBPUSD,1605695400,1.32884,1.32891,1.32851,1.32882,23
GBPUSD,1605695700,1.32883,1.32932,1.32852,1.32873,23
GBPUSD,1605696000,1.32873,1.3292,1.3287200000000001,1.3290199999999999,22
GBPUSD,1605696300,1.32904,1.32965,1.32904,1.32912,22
GBPUSD,1605696600,1.32911,1.32931,1.32905,1.32919,23
GBPUSD,1605696900,1.32919,1.32925,1.32893,1.3290600000000001,22
GBPUSD,1605697200,1.32907,1.3290899999999999,1.3286,1.32861,22
GBPUSD,1605697500,1.32861,1.32868,1.32842,1.32852,22
GBPUSD,1605697800,1.32852,1.32885,1.32836,1.32864,22
GBPUSD,1605698100,1.32864,1.3290199999999999,1.32862,1.32892,23
GBPUSD,1605698400,1.32893,1.32894,1.32852,1.32886,22
GBPUSD,1605698700,1.32885,1.32923,1.32873,1.32892,22
GBPUSD,1605699000,1.32894,1.32895,1.32857,1.32868,22
GBPUSD,1605699300,1.32868,1.32883,1.32839,1.32876,22
GBPUSD,1605699600,1.3287499999999999,1.32882,1.32824,1.32837,22
GBPUSD,1605699900,1.3283800000000001,1.3290199999999999,1.32837,1.32884,23
GBPUSD,1605700200,1.32884,1.3289,1.32859,1.3288,22
GBPUSD,1605700500,1.32881,1.32907,1.32844,1.3290199999999999,22
GBPUSD,1605700800,1.32903,1.32925,1.32873,1.32876,23
GBPUSD,1605701100,1.32876,1.32885,1.32852,1.32852,22
GBPUSD,1605701400,1.32852,1.32866,1.32809,1.32835,22
GBPUSD,1605701700,1.32837,1.32871,1.32837,1.32846,22
GBPUSD,1605702000,1.32846,1.32849,1.32783,1.32794,22
GBPUSD,1605702300,1.32794,1.32822,1.3279,1.32795,22
GBPUSD,1605702600,1.32796,1.32832,1.32771,1.32786,22
GBPUSD,1605702900,1.32786,1.32791,1.32734,1.32768,22
GBPUSD,1605703200,1.32768,1.32797,1.32762,1.3278400000000001,22
GBPUSD,1605703500,1.3278400000000001,1.32867,1.32767,1.32832,22
GBPUSD,1605703800,1.32832,1.32832,1.32779,1.32801,22
GBPUSD,1605704100,1.32801,1.32808,1.3273,1.32775,22
GBPUSD,1605704400,1.32775,1.3278699999999999,1.32629,1.3265799999999999,22
GBPUSD,1605704700,1.3265799999999999,1.32725,1.32657,1.32711,22
GBPUSD,1605705000,1.32711,1.32749,1.32687,1.3268900000000001,22
GBPUSD,1605705300,1.32691,1.32728,1.32687,1.32714,22
GBPUSD,1605705600,1.3271600000000001,1.32762,1.32711,1.32742,22
GBPUSD,1605705900,1.32742,1.32778,1.32737,1.32751,22
GBPUSD,1605706200,1.3275000000000001,1.3279,1.32748,1.3275299999999999,22
GBPUSD,1605706500,1.32752,1.32768,1.3272599999999999,1.32764,22
GBPUSD,1605706800,1.32763,1.32773,1.32747,1.3275299999999999,22
GBPUSD,1605707100,1.3275299999999999,1.3282,1.3275000000000001,1.32805,22
GBPUSD,1605707400,1.32803,1.32804,1.32728,1.32728,22
GBPUSD,1605707700,1.32728,1.32774,1.32725,1.32752,22
GBPUSD,1605708000,1.32751,1.32767,1.32704,1.32708,22
GBPUSD,1605708300,1.32708,1.32769,1.32708,1.32758,22
GBPUSD,1605708600,1.32757,1.32788,1.32709,1.32773,22
GBPUSD,1605708900,1.32773,1.32783,1.3274599999999999,1.32758,23
GBPUSD,1605709200,1.32758,1.32783,1.32671,1.32688,22
GBPUSD,1605709500,1.3269,1.32709,1.32645,1.32673,22
GBPUSD,1605709800,1.32673,1.32701,1.32644,1.32667,22
GBPUSD,1605710100,1.32668,1.32697,1.32639,1.32651,22
GBPUSD,1605710400,1.3265,1.32668,1.3262,1.32663,22
GBPUSD,1605710700,1.32663,1.32686,1.32612,1.32683,22
GBPUSD,1605711000,1.32683,1.32743,1.32652,1.32733,22
GBPUSD,1605711300,1.32733,1.32774,1.32701,1.32733,22
GBPUSD,1605711600,1.32733,1.32772,1.32707,1.3274,22
GBPUSD,1605711900,1.3274,1.32764,1.32681,1.32698,22
GBPUSD,1605712200,1.32698,1.32722,1.32682,1.32713,22
GBPUSD,1605712500,1.32713,1.32748,1.32696,1.32703,22
GBPUSD,1605712800,1.32703,1.3278400000000001,1.3269,1.32775,22
GBPUSD,1605713100,1.32775,1.3279,1.32732,1.32766,22
GBPUSD,1605713400,1.32766,1.32849,1.32766,1.32832,22
GBPUSD,1605713700,1.32832,1.32874,1.32794,1.32863,22
GBPUSD,1605714000,1.32863,1.3290899999999999,1.3284,1.32883,22
GBPUSD,1605714300,1.32882,1.32901,1.32878,1.32882,22
GBPUSD,1605714600,1.32883,1.3294000000000001,1.32878,1.3290600000000001,22
GBPUSD,1605714900,1.3290600000000001,1.32925,1.3289900000000001,1.32922,22
GBPUSD,1605715200,1.32922,1.32973,1.32912,1.32965,22
GBPUSD,1605715500,1.32965,1.33,1.32961,1.3299699999999999,22
GBPUSD,1605715800,1.3299699999999999,1.33056,1.32992,1.3303099999999999,22
GBPUSD,1605716100,1.33033,1.33033,1.3296000000000001,1.3299400000000001,22
GBPUSD,1605716400,1.3299400000000001,1.3306499999999999,1.3299400000000001,1.33054,22
GBPUSD,1605716700,1.33054,1.3308499999999999,1.33033,1.33083,22
GBPUSD,1605717000,1.3308200000000001,1.33112,1.32943,1.3300100000000001,22
GBPUSD,1605717300,1.33,1.33064,1.33,1.33061,22
GBPUSD,1605717600,1.33061,1.3309199999999999,1.33022,1.33036,22
GBPUSD,1605717900,1.33035,1.3305500000000001,1.32979,1.33018,22
GBPUSD,1605718200,1.33018,1.33064,1.32971,1.3298,22
GBPUSD,1605718500,1.3298,1.33059,1.3298,1.33015,22
GBPUSD,1605718800,1.33014,1.33034,1.32991,1.32999,22
GBPUSD,1605719100,1.33,1.33002,1.32962,1.32971,22
GBPUSD,1605719400,1.32972,1.3300100000000001,1.32962,1.32991,22
GBPUSD,1605719700,1.32991,1.33004,1.32953,1.3296999999999999,22
GBPUSD,1605720000,1.3296999999999999,1.32972,1.32922,1.3293599999999999,22
GBPUSD,1605720300,1.32935,1.32948,1.32892,1.32903,22
GBPUSD,1605720600,1.32903,1.32984,1.3290199999999999,1.32968,22
GBPUSD,1605720900,1.32968,1.32995,1.32924,1.32952,22
GBPUSD,1605721200,1.32953,1.3300100000000001,1.32942,1.32991,22
GBPUSD,1605721500,1.32991,1.33004,1.32944,1.32964,22
GBPUSD,1605721800,1.32964,1.3299,1.32952,1.32961,22
GBPUSD,1605722100,1.32961,1.32977,1.32952,1.3296700000000001,22
GBPUSD,1605722400,1.3296700000000001,1.32972,1.32941,1.3295,22
GBPUSD,1605722700,1.32951,1.32974,1.32932,1.32961,22
GBPUSD,1605723000,1.3296000000000001,1.32964,1.32941,1.32941,22
GBPUSD,1605723300,1.32941,1.32989,1.32901,1.32901,22
GBPUSD,1605723600,1.32901,1.32904,1.32817,1.3284799999999999,22
GBPUSD,1605723900,1.3284799999999999,1.3287200000000001,1.32831,1.32869,22
GBPUSD,1605724200,1.32869,1.3287200000000001,1.3281,1.3281399999999999,22
GBPUSD,1605724500,1.3281399999999999,1.3284799999999999,1.3281,1.32842,22
GBPUSD,1605724800,1.32842,1.32864,1.3284,1.32863,22
GBPUSD,1605725100,1.32862,1.32865,1.32831,1.3283800000000001,22
GBPUSD,1605725400,1.3283800000000001,1.3287900000000001,1.32828,1.32851,22
GBPUSD,1605725700,1.32851,1.3288,1.3284,1.32878,22
GBPUSD,1605726000,1.32876,1.32891,1.32851,1.32882,22
GBPUSD,1605726300,1.32883,1.32888,1.3280699999999999,1.32822,22
GBPUSD,1605726600,1.32822,1.32843,1.32801,1.32829,22
GBPUSD,1605726900,1.32829,1.3284799999999999,1.32803,1.32833,22
GBPUSD,1605727200,1.32833,1.32852,1.32829,1.3284500000000001,22
GBPUSD,1605727500,1.3284500000000001,1.32855,1.32819,1.32822,22
GBPUSD,1605727800,1.32822,1.3285,1.32812,1.32831,22
GBPUSD,1605728100,1.32831,1.32869,1.32831,1.32863,22
GBPUSD,1605728400,1.32863,1.32888,1.32846,1.32885,22
GBPUSD,1605728700,1.32888,1.3289,1.3284500000000001,1.32858,22
GBPUSD,1605729000,1.32859,1.32884,1.32853,1.32863,22
GBPUSD,1605729300,1.32862,1.32871,1.32835,1.3284099999999999,22
GBPUSD,1605729600,1.3284099999999999,1.32871,1.3281100000000001,1.32862,22
GBPUSD,1605729900,1.32862,1.32862,1.32827,1.32832,22
GBPUSD,1605730200,1.32832,1.32834,1.32791,1.32791,22
GBPUSD,1605730500,1.32791,1.32821,1.3278699999999999,1.3281100000000001,22
GBPUSD,1605730800,1.3281100000000001,1.3281800000000001,1.3278400000000001,1.32794,22
GBPUSD,1605731100,1.32794,1.32804,1.32765,1.32771,22
GBPUSD,1605731400,1.32771,1.32789,1.32764,1.32778,22
GBPUSD,1605731700,1.3277700000000001,1.32788,1.32738,1.32751,22
GBPUSD,1605732000,1.32751,1.32804,1.32745,1.32799,22
GBPUSD,1605732300,1.32799,1.3281800000000001,1.32778,1.32793,22
GBPUSD,1605732600,1.32793,1.32803,1.32789,1.328,22
GBPUSD,1605732900,1.328,1.32815,1.32792,1.3280699999999999,22
GBPUSD,1605733200,1.3280699999999999,1.3280699999999999,1.32752,1.32771,22
GBPUSD,1605733500,1.32771,1.32799,1.32764,1.32791,22
GBPUSD,1605733800,1.32791,1.32823,1.32791,1.32802,22
GBPUSD,1605734100,1.32802,1.32812,1.3278699999999999,1.32791,22
GBPUSD,1605734400,1.3279,1.32798,1.32788,1.32791,22
GBPUSD,1605734700,1.32791,1.32794,1.32773,1.3278400000000001,22
GBPUSD,1605735000,1.3278400000000001,1.32791,1.32763,1.3278400000000001,22
GBPUSD,1605735300,1.3278400000000001,1.32785,1.32741,1.3275299999999999,22
GBPUSD,1605735600,1.3275299999999999,1.32762,1.32709,1.32713,22
GBPUSD,1605735900,1.32712,1.32722,1.32686,1.32702,22
GBPUSD,1605736200,1.32702,1.32713,1.32644,1.32644,22
GBPUSD,1605736500,1.32644,1.327,1.32642,1.32673,22
GBPUSD,1605736800,1.32673,1.3272599999999999,1.32666,1.32671,22
GBPUSD,1605737100,1.32671,1.32671,1.32646,1.32656,24
GBPUSD,1605737400,1.32657,1.3266,1.32637,1.32643,24
GBPUSD,1605737700,1.32644,1.32656,1.32643,1.32646,22
GBPUSD,1605738000,1.32646,1.32711,1.3264,1.3268900000000001,22
GBPUSD,1605738300,1.3268900000000001,1.32694,1.32676,1.32683,22
GBPUSD,1605738600,1.32683,1.32684,1.32652,1.32652,22
GBPUSD,1605738900,1.32653,1.32667,1.32645,1.32664,24
GBPUSD,1605739200,1.32666,1.32676,1.32664,1.32675,24
GBPUSD,1605739500,1.32676,1.32695,1.3266,1.32694,22
GBPUSD,1605739800,1.32693,1.32696,1.32684,1.32691,24
GBPUSD,1605740400,1.32638,1.32654,1.32612,1.32654,56
GBPUSD,1605740700,1.32654,1.32684,1.32638,1.32684,123
GBPUSD,1605741000,1.3269199999999999,1.32698,1.32638,1.32649,87
GBPUSD,1605741300,1.32649,1.32677,1.32638,1.32676,65
GBPUSD,1605741600,1.32678,1.32678,1.32645,1.32645,57
GBPUSD,1605741900,1.32645,1.3265,1.32645,1.32645,78
GBPUSD,1605742200,1.32645,1.32664,1.32639,1.3265,43
GBPUSD,1605742500,1.32649,1.32691,1.32647,1.32672,25
GBPUSD,1605742800,1.32672,1.3269,1.32659,1.32672,23
GBPUSD,1605743100,1.32672,1.32681,1.3265500000000001,1.32676,47
GBPUSD,1605743400,1.32676,1.32686,1.32646,1.32651,42
GBPUSD,1605743700,1.32649,1.32653,1.32643,1.32645,64
GBPUSD,1605744000,1.32644,1.32671,1.32644,1.32657,32
